DateTime,GenerationUnitCode,AreaDisplayName,GenerationUnitType,Generation_MWh
2014-12-12,16WRTG01-------3,Portugal (PT),Fossil Gas,0.0
2014-12-12,16WRTG02-------V,Portugal (PT),Fossil Gas,0.0
2014-12-12,16WRTG03-------M,Portugal (PT),Fossil Gas,1475.7
2014-12-12,16WTORRA1------U,Portugal (PT),Hydro Run-of-river and poundage,300.4
2014-12-12,16WTORRA2------M,Portugal (PT),Hydro Run-of-river and poundage,445.0
2014-12-12,16WVALEIR1-----0,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-12,16WVALEIR2-----U,Portugal (PT),Hydro Run-of-river and poundage,1419.3
2014-12-12,16WVALEIR3-----N,Portugal (PT),Hydro Run-of-river and poundage,1401.1
2014-12-12,16WVFURNA1-----O,Portugal (PT),Hydro Pumped Storage,863.5
2014-12-12,16WVFURNA2-----H,Portugal (PT),Hydro Pumped Storage,870.5
2014-12-12,18WABO1-12345-D7,Spain (ES),Fossil Hard coal,7223.4
2014-12-12,18WABO2-12345-DY,Spain (ES),Fossil Hard coal,11882.1
2014-12-12,18WACE3-12345-CD,Spain (ES),Fossil Gas,0.0
2014-12-12,18WACE4-12345-C3,Spain (ES),Fossil Gas,0.0
2014-12-12,18WAL11-12345-AZ,Spain (ES),Hydro Water Reservoir,1343.8
2014-12-12,18WAL12-12345-AP,Spain (ES),Hydro Water Reservoir,908.9
2014-12-12,18WAL13-12345-AF,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WAL14-12345-A5,Spain (ES),Hydro Water Reservoir,1768.5
2014-12-12,18WAL15-12345-AW,Spain (ES),Hydro Water Reservoir,1731.7
2014-12-12,18WAL16-12345-AM,Spain (ES),Hydro Water Reservoir,1476.3
2014-12-12,18WAL21-12345-AO,Spain (ES),Hydro Water Reservoir,1337.7
2014-12-12,18WAL21B-12345-W,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WAL22-12345-AE,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WAL22B-12345-M,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WALG3TG1-123-9,Spain (ES),Fossil Gas,0.0
2014-12-12,18WALG3TG2-123-2,Spain (ES),Fossil Gas,0.0
2014-12-12,18WALG3TV1-123-0,Spain (ES),Fossil Gas,0.0
2014-12-12,18WALL1-12345-DV,Spain (ES),Fossil Hard coal,0.0
2014-12-12,18WALZ1-12345-BT,Spain (ES),Nuclear,24121.9
2014-12-12,18WALZ2-12345-BJ,Spain (ES),Nuclear,24063.0
2014-12-12,18WAMBITG1-12--P,Spain (ES),Fossil Gas,0.0
2014-12-12,18WAMBITG2-12-CT,Spain (ES),Fossil Gas,0.0
2014-12-12,18WAMBITV-123-CK,Spain (ES),Fossil Gas,0.0
2014-12-12,18WARC3TG1-12-C4,Spain (ES),Fossil Gas,0.0
2014-12-12,18WARC3TG2-12-CY,Spain (ES),Fossil Gas,0.0
2014-12-12,18WARC3TV-123-CP,Spain (ES),Fossil Gas,0.0
2014-12-12,18WARCOS1-123-CR,Spain (ES),Fossil Gas,0.0
2014-12-12,18WARCOS2-123-CJ,Spain (ES),Fossil Gas,0.0
2014-12-12,18WARRU1-1234-CW,Spain (ES),Fossil Gas,0.0
2014-12-12,18WARRU2-1234-CN,Spain (ES),Fossil Gas,0.0
2014-12-12,18WASC1-12345-BD,Spain (ES),Nuclear,24164.1
2014-12-12,18WASC2-12345-B3,Spain (ES),Nuclear,0.0
2014-12-12,18WBAHITG1-12-CR,Spain (ES),Fossil Gas,3229.8
2014-12-12,18WBAHITG2-12-CK,Spain (ES),Fossil Gas,0.0
2014-12-12,18WBAHITV-123-CB,Spain (ES),Fossil Gas,2311.8
2014-12-12,18WBEL1-12345-AY,Spain (ES),Hydro Water Reservoir,839.8
2014-12-12,18WBEL2-12345-AO,Spain (ES),Hydro Water Reservoir,1063.7
2014-12-12,18WBEL3-12345-AE,Spain (ES),Hydro Water Reservoir,99.4
2014-12-12,18WBES3-12345-C7,Spain (ES),Fossil Gas,0.0
2014-12-12,18WBES4-12345-CY,Spain (ES),Fossil Gas,7411.4
2014-12-12,18WBES5TG1-123-2,Spain (ES),Fossil Gas,0.0
2014-12-12,18WBES5TG2-123-W,Spain (ES),Fossil Gas,2320.4
2014-12-12,18WBES5TV-1234-K,Spain (ES),Fossil Gas,1796.8
2014-12-12,18WBRR1-12345-DS,Spain (ES),Fossil Hard coal,8885.3
2014-12-12,18WCA21-12345-AJ,Spain (ES),Hydro Water Reservoir,827.8
2014-12-12,18WCAMGI10-12-CK,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCAMGI20-12-CC,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCCO2-12345-DX,Spain (ES),Fossil Hard coal,0.0
2014-12-12,18WCCO3-12345-DN,Spain (ES),Fossil Hard coal,7516.7
2014-12-12,18WCED1-12345-AZ,Spain (ES),Hydro Water Reservoir,540.8
2014-12-12,18WCED2-12345-AP,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WCED3-12345-AF,Spain (ES),Hydro Water Reservoir,135.1
2014-12-12,18WCED4-12345-A5,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WCO21-12345--L,Spain (ES),Hydro Water Reservoir,111.89999999999999
2014-12-12,18WCO22-12345-AQ,Spain (ES),Hydro Water Reservoir,111.89999999999999
2014-12-12,18WCOF1-12345-B2,Spain (ES),Nuclear,25532.5
2014-12-12,18WCOL4-12345-CF,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCOM4-12345-D2,Spain (ES),Fossil Hard coal,7679.1
2014-12-12,18WCOM5-12345-DT,Spain (ES),Fossil Hard coal,0.0
2014-12-12,18WCTGN1-1234-CP,Spain (ES),Fossil Gas,6391.5
2014-12-12,18WCTGN2-1234-CG,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTGN3-1234-C7,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTJON1-123-CJ,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTJON2-123-CB,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTJON3-1234-E,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTN3TG1-12-CI,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTN3TG2-12-CB,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTN3TV-123-C2,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTN4TG1-123-M,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTN4TG2-123-F,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTN4TV-1234-3,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTNUTG1-12-C7,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTNUTG2-12-C0,Spain (ES),Fossil Gas,0.0
2014-12-12,18WCTNUTV-123-CS,Spain (ES),Fossil Gas,0.0
2014-12-12,18WECH1-12345-DK,Spain (ES),Fossil Brown coal/Lignite,0.0
2014-12-12,18WECT3TG1-123-X,Spain (ES),Fossil Gas,0.0
2014-12-12,18WECT3TG2-123-Q,Spain (ES),Fossil Gas,0.0
2014-12-12,18WECT3TV1-123-O,Spain (ES),Fossil Gas,0.0
2014-12-12,18WELC1-12345-GZ,Spain (ES),Fossil Hard coal,3181.0
2014-12-12,18WESC6TG1-12-CL,Spain (ES),Fossil Gas,0.0
2014-12-12,18WESC6TG2-12-CE,Spain (ES),Fossil Gas,0.0
2014-12-12,18WESC6TV-123-C5,Spain (ES),Fossil Gas,0.0
2014-12-12,18WESCCC1-123-C5,Spain (ES),Fossil Gas,0.0
2014-12-12,18WESCCC2-123-CY,Spain (ES),Fossil Gas,0.0
2014-12-12,18WESCCC3-123-CQ,Spain (ES),Fossil Gas,0.0
2014-12-12,18WEST21-12345-C,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WFOI1-12345-D0,Spain (ES),Fossil Gas,0.0
2014-12-12,18WGAR1-12345-BN,Spain (ES),Nuclear,0.0
2014-12-12,18WGUA1-12345-D3,Spain (ES),Fossil Hard coal,0.0
2014-12-12,18WGUA2-12345-DU,Spain (ES),Fossil Hard coal,3761.6
2014-12-12,18WGYG1-12345-A6,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WJMO1-12345-AN,Spain (ES),Hydro Water Reservoir,107.1
2014-12-12,18WJMO2-12345-AD,Spain (ES),Hydro Water Reservoir,192.3
2014-12-12,18WJMO3-12345-A3,Spain (ES),Hydro Water Reservoir,461.7
2014-12-12,18WJMO4-12345-AU,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WLAD4-123456-B,Spain (ES),Fossil Hard coal,6861.8
2014-12-12,18WLIT1-123456-S,Spain (ES),Fossil Hard coal,4466.3
2014-12-12,18WLIT2-123456-I,Spain (ES),Fossil Hard coal,11372.7
2014-12-12,18WMALA1-1234567,Spain (ES),Fossil Gas,6724.0
2014-12-12,18WMEI1-12345-DT,Spain (ES),Fossil Hard coal,12310.7
2014-12-12,18WMUE1-12345-FP,Spain (ES),Hydro Water Reservoir,419.6
2014-12-12,18WMUE1B-12345-6,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WMUE2-12345-FF,Spain (ES),Hydro Water Reservoir,1141.1
2014-12-12,18WMUE2B-12345-X,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WMUE3-12345-F5,Spain (ES),Hydro Water Reservoir,801.0
2014-12-12,18WMUE3B-12345-N,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WNRC2-12345-DR,Spain (ES),Fossil Hard coal,0.0
2014-12-12,18WNRC3-12345-DH,Spain (ES),Fossil Hard coal,7080.5
2014-12-12,18WPALOS1-123-CB,Spain (ES),Fossil Gas,0.0
2014-12-12,18WPALOS2-123-C3,Spain (ES),Fossil Gas,2081.5
2014-12-12,18WPALOS3-123-CW,Spain (ES),Fossil Gas,0.0
2014-12-12,18WPBCN1-1234-PG,Spain (ES),Fossil Gas,2898.6
2014-12-12,18WPBCN2-1234-P7,Spain (ES),Fossil Gas,4680.5
2014-12-12,18WPGR1-12345-DF,Spain (ES),Fossil Hard coal,7718.7
2014-12-12,18WPGR2-12345-D5,Spain (ES),Fossil Hard coal,7794.0
2014-12-12,18WPGR3-12345-DW,Spain (ES),Fossil Hard coal,7933.2
2014-12-12,18WPGR4-12345-DM,Spain (ES),Fossil Hard coal,7365.8
2014-12-12,18WPGR5TG1-123-T,Spain (ES),Fossil Gas,0.0
2014-12-12,18WPGR5TG2-123-M,Spain (ES),Fossil Gas,0.0
2014-12-12,18WPGR5TV-1234-A,Spain (ES),Fossil Gas,0.0
2014-12-12,18WPLL1-12345-DL,Spain (ES),Fossil Hard coal,0.0
2014-12-12,18WPNN3-12345-DT,Spain (ES),Fossil Hard coal,6183.9
2014-12-12,18WPVENT1-1234-X,Spain (ES),Fossil Gas,0.0
2014-12-12,18WPVENT2-1234-P,Spain (ES),Fossil Gas,0.0
2014-12-12,18WRIC21-1234-AZ,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WROB1-12345-DW,Spain (ES),Fossil Hard coal,5678.3
2014-12-12,18WROB2-12345-DM,Spain (ES),Fossil Hard coal,0.0
2014-12-12,18WSA21-12345-AX,Spain (ES),Hydro Water Reservoir,674.9
2014-12-12,18WSA22-12345-AN,Spain (ES),Hydro Water Reservoir,674.9
2014-12-12,18WSAGU1-1234-CC,Spain (ES),Fossil Gas,0.0
2014-12-12,18WSAGU2-1234-C3,Spain (ES),Fossil Gas,7008.7
2014-12-12,18WSAGU3-1234-CV,Spain (ES),Fossil Gas,6952.7
2014-12-12,18WSBO3-12345-CE,Spain (ES),Fossil Gas,0.0
2014-12-12,18WSLT1-12345-F1,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WSLT1B-12345-J,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WSLT2-12345-FS,Spain (ES),Hydro Water Reservoir,1087.9
2014-12-12,18WSLT2B-12345-9,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WSLT3-12345-FI,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WSLT3B--1234-V,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WSLT4-12345-F8,Spain (ES),Hydro Water Reservoir,878.9
2014-12-12,18WSLT4B-12345-Q,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WSOU1-12345-A1,Spain (ES),Hydro Water Reservoir,403.20000000000005
2014-12-12,18WSRI2-12345-D7,Spain (ES),Fossil Hard coal,4961.0
2014-12-12,18WSRI3-12345-DY,Spain (ES),Fossil Hard coal,7104.0
2014-12-12,18WSRI4-123456-V,Spain (ES),Fossil Gas,0.0
2014-12-12,18WSRI5-12345--5,Spain (ES),Fossil Gas,0.0
2014-12-12,18WSROQ1-1234-CJ,Spain (ES),Fossil Gas,6604.7
2014-12-12,18WSROQ2-1234-CA,Spain (ES),Fossil Gas,2935.2
2014-12-12,18WSTC4-12345-CV,Spain (ES),Fossil Gas,0.0
2014-12-12,18WTAPOWER-12-C7,Spain (ES),Fossil Gas,0.0
2014-12-12,18WTARRAG-123-CG,Spain (ES),Fossil Gas,0.0
2014-12-12,18WTER1-12345-DO,Spain (ES),Fossil Brown coal/Lignite,7791.6
2014-12-12,18WTER2-12345-DE,Spain (ES),Fossil Brown coal/Lignite,7830.7
2014-12-12,18WTER3-12345-D4,Spain (ES),Fossil Brown coal/Lignite,0.0
2014-12-12,18WTJE1B-12345-A,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WTJE2B-12345-0,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WTJE3B-12345-R,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WTJE4B-12345-H,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WTRL1-12345-BC,Spain (ES),Nuclear,23813.0
2014-12-12,18WVAN2-12345-BA,Spain (ES),Nuclear,24736.4
2014-12-12,18WVC21-12345-A7,Spain (ES),Hydro Water Reservoir,794.5
2014-12-12,18WVRN1-12345-A3,Spain (ES),Hydro Water Reservoir,795.4
2014-12-12,18WVRN1B-12345-B,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WVRN2-12345-AU,Spain (ES),Hydro Water Reservoir,290.0
2014-12-12,18WVRN2B-12345-1,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WVRN3-12345-AK,Spain (ES),Hydro Water Reservoir,0.0
2014-12-12,18WVRN3B-12345-S,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WVRN4-12345-AA,Spain (ES),Hydro Water Reservoir,227.3
2014-12-12,18WVRN4B-12345-I,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WVRN5-12345-A0,Spain (ES),Hydro Water Reservoir,361.3
2014-12-12,18WVRN5B-12345-8,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,18WVRN6-12345-AR,Spain (ES),Hydro Water Reservoir,662.0
2014-12-12,18WVRN6B-12345-Z,Spain (ES),Hydro Pumped Storage,0.0
2014-12-12,46WGU0000000002A,SE3,Hydro Water Reservoir,2.4000000000000004
2014-12-12,46WGU0000000002A,Sweden (SE),Hydro Water Reservoir,2.4000000000000004
2014-12-12,46WGU00000000038,SE3,Hydro Water Reservoir,873.6
2014-12-12,46WGU00000000038,Sweden (SE),Hydro Water Reservoir,873.6
2014-12-12,46WGU00000000046,SE3,Hydro Water Reservoir,2238.2
2014-12-12,46WGU00000000046,Sweden (SE),Hydro Water Reservoir,2238.2
2014-12-12,46WGU00000000054,SE3,Fossil Oil,0.0
2014-12-12,46WGU00000000054,Sweden (SE),Fossil Oil,0.0
2014-12-12,46WGU00000000062,SE3,Fossil Hard coal,2676.3
2014-12-12,46WGU00000000062,Sweden (SE),Fossil Hard coal,2676.3
2014-12-12,46WGU0000000009X,SE3,Nuclear,33174.7
2014-12-12,46WGU0000000009X,Sweden (SE),Nuclear,33174.7
2014-12-12,46WGU00000000127,SE3,Biomass,0.0
2014-12-12,46WGU00000000127,Sweden (SE),Biomass,0.0
2014-12-12,46WGU00000000135,SE4,Fossil Oil,-12.0
2014-12-12,46WGU00000000135,Sweden (SE),Fossil Oil,-12.0
2014-12-12,46WGU0000000017Y,SE4,Fossil Oil,3.9000000000000004
2014-12-12,46WGU0000000017Y,Sweden (SE),Fossil Oil,3.9000000000000004
2014-12-12,46WGU0000000018W,SE4,Fossil Oil,9.600000000000001
2014-12-12,46WGU0000000018W,Sweden (SE),Fossil Oil,9.600000000000001
2014-12-12,46WGU0000000019U,SE4,Fossil Oil,-1.9000000000000001
2014-12-12,46WGU0000000019U,Sweden (SE),Fossil Oil,-1.9000000000000001
2014-12-12,46WGU00000000208,SE1,Hydro Water Reservoir,12.0
2014-12-12,46WGU00000000208,Sweden (SE),Hydro Water Reservoir,12.0
2014-12-12,46WGU00000000216,SE1,Hydro Water Reservoir,2941.2999999999997
2014-12-12,46WGU00000000216,Sweden (SE),Hydro Water Reservoir,2941.2999999999997
2014-12-12,46WGU00000000224,SE1,Hydro Water Reservoir,0.0
2014-12-12,46WGU00000000224,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-12,46WGU00000000232,SE1,Hydro Water Reservoir,2.4000000000000004
2014-12-12,46WGU00000000232,Sweden (SE),Hydro Water Reservoir,2.4000000000000004
2014-12-12,46WGU00000000240,SE1,Hydro Water Reservoir,2894.3
2014-12-12,46WGU00000000240,Sweden (SE),Hydro Water Reservoir,2894.3
2014-12-12,46WGU0000000025Z,SE1,Hydro Water Reservoir,313.8
2014-12-12,46WGU0000000025Z,Sweden (SE),Hydro Water Reservoir,313.8
2014-12-12,46WGU0000000026X,SE1,Hydro Water Reservoir,252.2
2014-12-12,46WGU0000000026X,Sweden (SE),Hydro Water Reservoir,252.2
2014-12-12,46WGU0000000027V,SE1,Hydro Water Reservoir,1.2000000000000002
2014-12-12,46WGU0000000027V,Sweden (SE),Hydro Water Reservoir,1.2000000000000002
2014-12-12,46WGU0000000028T,SE1,Hydro Water Reservoir,4137.4
2014-12-12,46WGU0000000028T,Sweden (SE),Hydro Water Reservoir,4137.4
2014-12-12,46WGU0000000029R,SE1,Hydro Water Reservoir,1775.4
2014-12-12,46WGU0000000029R,Sweden (SE),Hydro Water Reservoir,1775.4
2014-12-12,46WGU00000000305,SE1,Hydro Water Reservoir,1978.3
2014-12-12,46WGU00000000305,Sweden (SE),Hydro Water Reservoir,1978.3
2014-12-12,46WGU00000000313,SE1,Hydro Water Reservoir,1646.0
2014-12-12,46WGU00000000313,Sweden (SE),Hydro Water Reservoir,1646.0
2014-12-12,46WGU00000000321,SE1,Hydro Water Reservoir,339.7
2014-12-12,46WGU00000000321,Sweden (SE),Hydro Water Reservoir,339.7
2014-12-12,46WGU0000000034Y,SE1,Hydro Water Reservoir,2892.3
2014-12-12,46WGU0000000034Y,Sweden (SE),Hydro Water Reservoir,2892.3
2014-12-12,46WGU0000000035W,SE1,Hydro Water Reservoir,2139.3
2014-12-12,46WGU0000000035W,Sweden (SE),Hydro Water Reservoir,2139.3
2014-12-12,46WGU0000000036U,SE1,Hydro Water Reservoir,915.3000000000001
2014-12-12,46WGU0000000036U,Sweden (SE),Hydro Water Reservoir,915.3000000000001
2014-12-12,46WGU0000000037S,SE1,Hydro Water Reservoir,0.0
2014-12-12,46WGU0000000037S,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-12,46WGU0000000038Q,SE1,Hydro Water Reservoir,1169.1
2014-12-12,46WGU0000000038Q,Sweden (SE),Hydro Water Reservoir,1169.1
2014-12-12,46WGU0000000039O,SE1,Hydro Water Reservoir,1473.8
2014-12-12,46WGU0000000039O,Sweden (SE),Hydro Water Reservoir,1473.8
2014-12-12,46WGU00000000402,SE1,Hydro Water Reservoir,1641.6
2014-12-12,46WGU00000000402,Sweden (SE),Hydro Water Reservoir,1641.6
2014-12-12,46WGU00000000410,SE1,Hydro Water Reservoir,298.5
2014-12-12,46WGU00000000410,Sweden (SE),Hydro Water Reservoir,298.5
2014-12-12,46WGU0000000042Z,SE2,Hydro Water Reservoir,152.20000000000002
2014-12-12,46WGU0000000042Z,Sweden (SE),Hydro Water Reservoir,152.20000000000002
2014-12-12,46WGU0000000043X,SE2,Hydro Water Reservoir,0.0
2014-12-12,46WGU0000000043X,Sweden (SE),Hydro Water Reservoir,0.0
2014-12-12,46WGU0000000044V,SE2,Hydro Water Reservoir,526.1
2014-12-12,46WGU0000000044V,Sweden (SE),Hydro Water Reservoir,526.1
2014-12-12,46WGU0000000045T,SE2,Hydro Water Reservoir,3209.5
2014-12-12,46WGU0000000045T,Sweden (SE),Hydro Water Reservoir,3209.5
2014-12-12,46WGU0000000046R,SE2,Hydro Water Reservoir,1658.6
2014-12-12,46WGU0000000046R,Sweden (SE),Hydro Water Reservoir,1658.6
2014-12-12,46WGU0000000047P,SE3,Fossil Peat,-76.80000000000001
2014-12-12,46WGU0000000047P,Sweden (SE),Fossil Peat,-76.80000000000001
2014-12-12,46WGU0000000048N,SE3,Fossil Oil,-1.1
2014-12-12,46WGU0000000048N,Sweden (SE),Fossil Oil,-1.1
2014-12-12,46WGU0000000049L,SE3,Fossil Oil,28.799999999999997
2014-12-12,46WGU0000000049L,Sweden (SE),Fossil Oil,28.799999999999997
2014-12-12,46WGU0000000053U,SE3,Nuclear,29044.2
2014-12-12,46WGU0000000053U,Sweden (SE),Nuclear,29044.2
2014-12-12,46WGU0000000137O,SE3,Nuclear,11913.3
2014-12-12,46WGU0000000137O,Sweden (SE),Nuclear,11913.3
2014-12-12,46WGU0000000138M,SE3,Nuclear,11841.3
2014-12-12,46WGU0000000138M,Sweden (SE),Nuclear,11841.3
2014-12-12,46WGU0000000139K,SE3,Nuclear,13476.6
2014-12-12,46WGU0000000139K,Sweden (SE),Nuclear,13476.6
2014-12-12,46WGU0000000140Z,SE3,Nuclear,13507.6
2014-12-12,46WGU0000000140Z,Sweden (SE),Nuclear,13507.6
2014-12-12,46WGU0000000142V,SE3,Nuclear,10550.8
2014-12-12,46WGU0000000142V,Sweden (SE),Nuclear,10550.8
2014-12-12,46WGU0000000143T,SE3,Nuclear,10561.2
2014-12-12,46WGU0000000143T,Sweden (SE),Nuclear,10561.2
2014-12-12,46WGU0000000144R,SE3,Nuclear,-74.1
2014-12-12,46WGU0000000144R,Sweden (SE),Nuclear,-74.1
2014-12-12,46WGU0000000145P,SE3,Nuclear,-97.7
2014-12-12,46WGU0000000145P,Sweden (SE),Nuclear,-97.7
2014-12-12,46WGU0000000146N,SE3,Nuclear,12879.6
2014-12-12,46WGU0000000146N,Sweden (SE),Nuclear,12879.6
2014-12-12,46WGU0000000147L,SE3,Nuclear,12771.5
2014-12-12,46WGU0000000147L,Sweden (SE),Nuclear,12771.5
2014-12-12,46WGU0000000148J,SE3,Nuclear,11300.7
2014-12-12,46WGU0000000148J,Sweden (SE),Nuclear,11300.7
2014-12-12,46WGU0000000149H,SE3,Nuclear,11135.7
2014-12-12,46WGU0000000149H,Sweden (SE),Nuclear,11135.7
2014-12-12,46WGU0000000150W,SE4,Fossil Gas,-1.7
2014-12-12,46WGU0000000150W,Sweden (SE),Fossil Gas,-1.7
2014-12-12,46WGU0000000151U,SE4,Fossil Gas,0.0
2014-12-12,46WGU0000000151U,Sweden (SE),Fossil Gas,0.0
2014-12-13,16W-ALQUE1-----X,Portugal (PT),Hydro Pumped Storage,650.9
2014-12-13,16W-ALQUE2-----Q,Portugal (PT),Hydro Pumped Storage,350.9
2014-12-13,16W-ALQUE3-----J,Portugal (PT),Hydro Pumped Storage,528.7
2014-12-13,16W-ALQUE4-----C,Portugal (PT),Hydro Pumped Storage,525.5
2014-12-13,16WAGUIE1------O,Portugal (PT),Hydro Pumped Storage,368.1
2014-12-13,16WAGUIE2------G,Portugal (PT),Hydro Pumped Storage,696.8
2014-12-13,16WAGUIE3------8,Portugal (PT),Hydro Pumped Storage,643.4
2014-12-13,16WALINDO1-----5,Portugal (PT),Hydro Water Reservoir,486.2
2014-12-13,16WALINDO2-----Z,Portugal (PT),Hydro Water Reservoir,3290.4
2014-12-13,16WBEMPOS1-----T,Portugal (PT),Hydro Run-of-river and poundage,66.0
2014-12-13,16WBEMPOS2-----M,Portugal (PT),Hydro Run-of-river and poundage,462.09999999999997
2014-12-13,16WBEMPOS3-----F,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-13,16WBEMPOS4-----8,Portugal (PT),Hydro Run-of-river and poundage,1196.8
2014-12-13,16WCABRIL1-----G,Portugal (PT),Hydro Water Reservoir,780.2
2014-12-13,16WCABRIL2-----9,Portugal (PT),Hydro Water Reservoir,569.4
2014-12-13,16WCARRA1------C,Portugal (PT),Hydro Run-of-river and poundage,1117.6000000000001
2014-12-13,16WCARRA2------4,Portugal (PT),Hydro Run-of-river and poundage,685.7
2014-12-13,16WCARRA3------X,Portugal (PT),Hydro Run-of-river and poundage,494.3
2014-12-13,16WCBODE1------Q,Portugal (PT),Hydro Water Reservoir,729.3000000000001
2014-12-13,16WCBODE2------I,Portugal (PT),Hydro Water Reservoir,708.8
2014-12-13,16WCBODE3------A,Portugal (PT),Hydro Water Reservoir,717.3
2014-12-13,16WCRESTU1-----5,Portugal (PT),Hydro Run-of-river and poundage,366.7
2014-12-13,16WCRESTU2-----Z,Portugal (PT),Hydro Run-of-river and poundage,511.8
2014-12-13,16WCRESTU3-----S,Portugal (PT),Hydro Run-of-river and poundage,245.7
2014-12-13,16WFRADES1-----F,Portugal (PT),Hydro Pumped Storage,1252.6
2014-12-13,16WFRADES2-----8,Portugal (PT),Hydro Pumped Storage,1010.9
2014-12-13,16WFRATEL1-----M,Portugal (PT),Hydro Run-of-river and poundage,295.5
2014-12-13,16WFRATEL2-----F,Portugal (PT),Hydro Run-of-river and poundage,73.80000000000001
2014-12-13,16WFRATEL3-----8,Portugal (PT),Hydro Run-of-river and poundage,330.7
2014-12-13,16WLARES1------B,Portugal (PT),Fossil Gas,0.0
2014-12-13,16WLARES2------3,Portugal (PT),Fossil Gas,0.0
2014-12-13,16WMIRAN1------O,Portugal (PT),Hydro Run-of-river and poundage,540.7
2014-12-13,16WMIRAN2------G,Portugal (PT),Hydro Run-of-river and poundage,722.3
2014-12-13,16WMIRAN3------8,Portugal (PT),Hydro Run-of-river and poundage,1055.9
2014-12-13,16WMIRAN4------0,Portugal (PT),Hydro Run-of-river and poundage,278.7
2014-12-13,16WPEGO3-------P,Portugal (PT),Fossil Gas,0.0
2014-12-13,16WPEGO4-------G,Portugal (PT),Fossil Gas,0.0
2014-12-13,16WPICOTE1-----N,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-13,16WPICOTE2-----G,Portugal (PT),Hydro Run-of-river and poundage,934.3
2014-12-13,16WPICOTE3-----9,Portugal (PT),Hydro Run-of-river and poundage,588.7
2014-12-13,16WPICOTE4-----3,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-13,16WPOCIN1------Z,Portugal (PT),Hydro Run-of-river and poundage,17.8
2014-12-13,16WPOCIN2------R,Portugal (PT),Hydro Run-of-river and poundage,612.3
2014-12-13,16WPOCIN3------J,Portugal (PT),Hydro Run-of-river and poundage,281.4
2014-12-13,16WREGUA1------8,Portugal (PT),Hydro Run-of-river and poundage,0.0
2014-12-13,16WREGUA2------0,Portugal (PT),Hydro Run-of-river and poundage,951.3
2014-12-13,16WREGUA3------T,Portugal (PT),Hydro Run-of-river and poundage,611.1
2014-12-13,16WRIBATE1-----0,Portugal (PT),Fossil Gas,0.0
2014-12-13,16WRIBATE2-----U,Portugal (PT),Fossil Gas,3127.8
2014-12-13,16WRIBATE3-----N,Portugal (PT),Fossil Gas,0.0
2014-12-13,16WRPG01-------E,Portugal (PT),Fossil Hard coal,6300.0
